max_prob,entropy,loss,correct,is_member
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,0
0.9999231933766772,0.0008044864958840175,7.680957210244826e-05,1,1
0.9974080805229288,0.018024362226612464,5.9553565665336325,0,0
0.9950796927245081,0.031056586378358952,0.004932451839367248,1,1
0.9999952009859115,6.357300830053513e-05,4.799024603774677e-06,1,0
0.9727652436510645,0.12499442090732815,0.027612496562216753,1,1
0.9999999982609762,3.681503311356587e-08,1.7380238374724736e-09,1,0
0.9999999999776837,5.696391768560208e-10,2.13162820730302e-11,1,0
0.9999999999999702,2.76607750929885e-11,-9.70334923521916e-13,1,0
0.9999810264433251,0.00022526269430880183,1.8973735675112506e-05,1,0
1.0,2.7631021115928546e-11,27.631021115928547,0,0
0.998041757906607,0.014167349566755697,0.0019601619552194797,1,1
0.9975933532228133,0.016914675468518135,0.00240954740533381,1,1
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,1
